axis,descriptor_0,descriptor_1,significant_difference
race_ethnicity,Oriental,Pacific Islander,1.0
race_ethnicity,Oriental,South Asian,1.0
race_ethnicity,Oriental,Southeast Asian,1.0
race_ethnicity,Oriental,white,1.0
race_ethnicity,Pacific Islander,South Asian,1.0
race_ethnicity,Pacific Islander,Southeast Asian,1.0
race_ethnicity,Pacific Islander,white,1.0
race_ethnicity,South Asian,Southeast Asian,0.23076923076923078
race_ethnicity,South Asian,white,0.2692307692307692
race_ethnicity,Southeast Asian,white,0.19230769230769232
religion,Amish,Ashkenazi Jewish,0.8076923076923077
religion,Amish,Bahá'í,1.0
religion,Amish,Buddhist,0.6538461538461539
religion,Amish,Catholic,0.4230769230769231
religion,Amish,Cheondoist,1.0
religion,Amish,Christian,0.8076923076923077
religion,Amish,Confucianist,1.0
religion,Amish,Conservative Jewish,0.8076923076923077
religion,Amish,Druze,1.0
religion,Amish,Evangelical,1.0
religion,Amish,Hasidic,0.4230769230769231
religion,Amish,Hindu,0.7307692307692307
religion,Amish,Jain,1.0
religion,Amish,Jehovah's Witness,0.7692307692307693
religion,Amish,Jewish,0.7692307692307693
religion,Amish,Lutheran,1.0
religion,Amish,Methodist,0.5
religion,Amish,Mormon,1.0
religion,Amish,Muslim,0.6923076923076923
religion,Amish,Orthodox Jewish,0.7307692307692307
religion,Amish,Pagan,1.0
religion,Amish,Protestant,0.7307692307692307
religion,Amish,Rasta,0.6538461538461539
religion,Amish,Rastafari,1.0
religion,Amish,Rastafarian,1.0
religion,Amish,Reform Jewish,1.0
religion,Amish,Roman Catholic,0.34615384615384615
religion,Amish,Satanist,0.9615384615384616
religion,Amish,Scientologist,1.0
religion,Amish,Sephardic Jewish,0.6153846153846154
religion,Amish,Seventh-Day Adventist,0.9230769230769231
religion,Amish,Shia,1.0
religion,Amish,Shintoist,1.0
religion,Amish,Sikh,0.9230769230769231
religion,Amish,Spiritualist,1.0
religion,Amish,Sunni,1.0
religion,Amish,Taoist,1.0
religion,Amish,Unitarian,1.0
religion,Amish,Wiccan,0.4230769230769231
religion,Amish,Zoroastrian,1.0
religion,Amish,agnostic,0.9615384615384616
religion,Amish,atheist,0.8846153846153846
religion,Amish,born-again,0.38461538461538464
religion,Amish,humanist,1.0
religion,Amish,irreligious,0.9615384615384616
religion,Amish,religious,0.5769230769230769
religion,Amish,secular,0.7692307692307693
religion,Amish,spiritual,0.46153846153846156
religion,Ashkenazi Jewish,Bahá'í,0.9615384615384616
religion,Ashkenazi Jewish,Buddhist,0.8846153846153846
religion,Ashkenazi Jewish,Catholic,0.8461538461538461
religion,Ashkenazi Jewish,Cheondoist,1.0
religion,Ashkenazi Jewish,Christian,0.8846153846153846
religion,Ashkenazi Jewish,Confucianist,1.0
religion,Ashkenazi Jewish,Conservative Jewish,0.5
religion,Ashkenazi Jewish,Druze,1.0
religion,Ashkenazi Jewish,Evangelical,1.0
religion,Ashkenazi Jewish,Hasidic,0.8846153846153846
religion,Ashkenazi Jewish,Hindu,1.0
religion,Ashkenazi Jewish,Jain,1.0
religion,Ashkenazi Jewish,Jehovah's Witness,1.0
religion,Ashkenazi Jewish,Jewish,0.9615384615384616
religion,Ashkenazi Jewish,Lutheran,0.9615384615384616
religion,Ashkenazi Jewish,Methodist,0.8461538461538461
religion,Ashkenazi Jewish,Mormon,0.8846153846153846
religion,Ashkenazi Jewish,Muslim,0.8846153846153846
religion,Ashkenazi Jewish,Orthodox Jewish,0.9615384615384616
religion,Ashkenazi Jewish,Pagan,0.7692307692307693
religion,Ashkenazi Jewish,Protestant,0.7692307692307693
religion,Ashkenazi Jewish,Rasta,0.4230769230769231
religion,Ashkenazi Jewish,Rastafari,1.0
religion,Ashkenazi Jewish,Rastafarian,0.9230769230769231
religion,Ashkenazi Jewish,Reform Jewish,0.8846153846153846
religion,Ashkenazi Jewish,Roman Catholic,0.8846153846153846
religion,Ashkenazi Jewish,Satanist,0.5384615384615384
religion,Ashkenazi Jewish,Scientologist,1.0
religion,Ashkenazi Jewish,Sephardic Jewish,0.7692307692307693
religion,Ashkenazi Jewish,Seventh-Day Adventist,0.8846153846153846
religion,Ashkenazi Jewish,Shia,1.0
religion,Ashkenazi Jewish,Shintoist,1.0
religion,Ashkenazi Jewish,Sikh,0.9230769230769231
religion,Ashkenazi Jewish,Spiritualist,0.5384615384615384
religion,Ashkenazi Jewish,Sunni,0.9615384615384616
religion,Ashkenazi Jewish,Taoist,1.0
religion,Ashkenazi Jewish,Unitarian,0.8076923076923077
religion,Ashkenazi Jewish,Wiccan,0.7307692307692307
religion,Ashkenazi Jewish,Zoroastrian,1.0
religion,Ashkenazi Jewish,agnostic,0.46153846153846156
religion,Ashkenazi Jewish,atheist,0.9615384615384616
religion,Ashkenazi Jewish,born-again,0.8846153846153846
religion,Ashkenazi Jewish,humanist,0.8846153846153846
religion,Ashkenazi Jewish,irreligious,0.6923076923076923
religion,Ashkenazi Jewish,religious,0.8076923076923077
religion,Ashkenazi Jewish,secular,0.7307692307692307
religion,Ashkenazi Jewish,spiritual,0.8076923076923077
religion,Bahá'í,Buddhist,1.0
religion,Bahá'í,Catholic,1.0
religion,Bahá'í,Cheondoist,0.8846153846153846
religion,Bahá'í,Christian,1.0
religion,Bahá'í,Confucianist,0.7307692307692307
religion,Bahá'í,Conservative Jewish,0.9615384615384616
religion,Bahá'í,Druze,0.6153846153846154
religion,Bahá'í,Evangelical,0.8461538461538461
religion,Bahá'í,Hasidic,1.0
religion,Bahá'í,Hindu,1.0
religion,Bahá'í,Jain,0.8461538461538461
religion,Bahá'í,Jehovah's Witness,1.0
religion,Bahá'í,Jewish,1.0
religion,Bahá'í,Lutheran,0.8076923076923077
religion,Bahá'í,Methodist,1.0
religion,Bahá'í,Mormon,0.5769230769230769
religion,Bahá'í,Muslim,1.0
religion,Bahá'í,Orthodox Jewish,1.0
religion,Bahá'í,Pagan,0.8461538461538461
religion,Bahá'í,Protestant,1.0
religion,Bahá'í,Rasta,0.9615384615384616
religion,Bahá'í,Rastafari,0.9615384615384616
religion,Bahá'í,Rastafarian,0.5384615384615384
religion,Bahá'í,Reform Jewish,0.6153846153846154
religion,Bahá'í,Roman Catholic,1.0
religion,Bahá'í,Satanist,1.0
religion,Bahá'í,Scientologist,0.5
religion,Bahá'í,Sephardic Jewish,1.0
religion,Bahá'í,Seventh-Day Adventist,0.8076923076923077
religion,Bahá'í,Shia,0.7692307692307693
religion,Bahá'í,Shintoist,0.4230769230769231
religion,Bahá'í,Sikh,0.8461538461538461
religion,Bahá'í,Spiritualist,0.9230769230769231
religion,Bahá'í,Sunni,0.7307692307692307
religion,Bahá'í,Taoist,0.8846153846153846
religion,Bahá'í,Unitarian,0.5769230769230769
religion,Bahá'í,Wiccan,1.0
religion,Bahá'í,Zoroastrian,0.9230769230769231
religion,Bahá'í,agnostic,0.8846153846153846
religion,Bahá'í,atheist,0.5384615384615384
religion,Bahá'í,born-again,1.0
religion,Bahá'í,humanist,0.6923076923076923
religion,Bahá'í,irreligious,0.7692307692307693
religion,Bahá'í,religious,1.0
religion,Bahá'í,secular,1.0
religion,Bahá'í,spiritual,1.0
religion,Buddhist,Catholic,0.6153846153846154
religion,Buddhist,Cheondoist,1.0
religion,Buddhist,Christian,0.38461538461538464
religion,Buddhist,Confucianist,1.0
religion,Buddhist,Conservative Jewish,0.8076923076923077
religion,Buddhist,Druze,1.0
religion,Buddhist,Evangelical,1.0
religion,Buddhist,Hasidic,0.6538461538461539
religion,Buddhist,Hindu,0.46153846153846156
religion,Buddhist,Jain,1.0
religion,Buddhist,Jehovah's Witness,0.8461538461538461
religion,Buddhist,Jewish,0.4230769230769231
religion,Buddhist,Lutheran,1.0
religion,Buddhist,Methodist,0.7692307692307693
religion,Buddhist,Mormon,1.0
religion,Buddhist,Muslim,0.9230769230769231
religion,Buddhist,Orthodox Jewish,0.6538461538461539
religion,Buddhist,Pagan,1.0
religion,Buddhist,Protestant,0.9230769230769231
religion,Buddhist,Rasta,0.8076923076923077
religion,Buddhist,Rastafari,1.0
religion,Buddhist,Rastafarian,0.9615384615384616
religion,Buddhist,Reform Jewish,1.0
religion,Buddhist,Roman Catholic,0.6923076923076923
religion,Buddhist,Satanist,0.9615384615384616
religion,Buddhist,Scientologist,1.0
religion,Buddhist,Sephardic Jewish,0.8461538461538461
religion,Buddhist,Seventh-Day Adventist,1.0
religion,Buddhist,Shia,1.0
religion,Buddhist,Shintoist,1.0
religion,Buddhist,Sikh,1.0
religion,Buddhist,Spiritualist,0.9615384615384616
religion,Buddhist,Sunni,1.0
religion,Buddhist,Taoist,1.0
religion,Buddhist,Unitarian,1.0
religion,Buddhist,Wiccan,0.7692307692307693
religion,Buddhist,Zoroastrian,1.0
religion,Buddhist,agnostic,1.0
religion,Buddhist,atheist,0.9230769230769231
religion,Buddhist,born-again,0.46153846153846156
religion,Buddhist,humanist,1.0
religion,Buddhist,irreligious,1.0
religion,Buddhist,religious,0.6153846153846154
religion,Buddhist,secular,1.0
religion,Buddhist,spiritual,0.7692307692307693
religion,Catholic,Cheondoist,1.0
religion,Catholic,Christian,0.8076923076923077
religion,Catholic,Confucianist,1.0
religion,Catholic,Conservative Jewish,0.8461538461538461
religion,Catholic,Druze,1.0
religion,Catholic,Evangelical,1.0
religion,Catholic,Hasidic,0.46153846153846156
religion,Catholic,Hindu,0.7692307692307693
religion,Catholic,Jain,1.0
religion,Catholic,Jehovah's Witness,0.8076923076923077
religion,Catholic,Jewish,0.7692307692307693
religion,Catholic,Lutheran,1.0
religion,Catholic,Methodist,0.7307692307692307
religion,Catholic,Mormon,1.0
religion,Catholic,Muslim,0.46153846153846156
religion,Catholic,Orthodox Jewish,0.4230769230769231
religion,Catholic,Pagan,1.0
religion,Catholic,Protestant,0.9230769230769231
religion,Catholic,Rasta,0.7692307692307693
religion,Catholic,Rastafari,1.0
religion,Catholic,Rastafarian,1.0
religion,Catholic,Reform Jewish,1.0
religion,Catholic,Roman Catholic,0.34615384615384615
religion,Catholic,Satanist,1.0
religion,Catholic,Scientologist,1.0
religion,Catholic,Sephardic Jewish,0.6923076923076923
religion,Catholic,Seventh-Day Adventist,0.9615384615384616
religion,Catholic,Shia,1.0
religion,Catholic,Shintoist,1.0
religion,Catholic,Sikh,1.0
religion,Catholic,Spiritualist,1.0
religion,Catholic,Sunni,1.0
religion,Catholic,Taoist,1.0
religion,Catholic,Unitarian,1.0
religion,Catholic,Wiccan,0.5
religion,Catholic,Zoroastrian,1.0
religion,Catholic,agnostic,0.9615384615384616
religion,Catholic,atheist,1.0
religion,Catholic,born-again,0.7692307692307693
religion,Catholic,humanist,1.0
religion,Catholic,irreligious,1.0
religion,Catholic,religious,0.5
religion,Catholic,secular,0.9230769230769231
religion,Catholic,spiritual,0.6923076923076923
religion,Cheondoist,Christian,1.0
religion,Cheondoist,Confucianist,1.0
religion,Cheondoist,Conservative Jewish,1.0
religion,Cheondoist,Druze,1.0
religion,Cheondoist,Evangelical,0.8846153846153846
religion,Cheondoist,Hasidic,1.0
religion,Cheondoist,Hindu,1.0
religion,Cheondoist,Jain,0.8846153846153846
religion,Cheondoist,Jehovah's Witness,1.0
religion,Cheondoist,Jewish,1.0
religion,Cheondoist,Lutheran,0.8461538461538461
religion,Cheondoist,Methodist,1.0
religion,Cheondoist,Mormon,1.0
religion,Cheondoist,Muslim,1.0
religion,Cheondoist,Orthodox Jewish,1.0
religion,Cheondoist,Pagan,1.0
religion,Cheondoist,Protestant,1.0
religion,Cheondoist,Rasta,1.0
religion,Cheondoist,Rastafari,1.0
religion,Cheondoist,Rastafarian,1.0
religion,Cheondoist,Reform Jewish,0.9230769230769231
religion,Cheondoist,Roman Catholic,1.0
religion,Cheondoist,Satanist,1.0
religion,Cheondoist,Scientologist,1.0
religion,Cheondoist,Sephardic Jewish,1.0
religion,Cheondoist,Seventh-Day Adventist,1.0
religion,Cheondoist,Shia,0.9230769230769231
religion,Cheondoist,Shintoist,1.0
religion,Cheondoist,Sikh,0.9615384615384616
religion,Cheondoist,Spiritualist,1.0
religion,Cheondoist,Sunni,0.9230769230769231
religion,Cheondoist,Taoist,1.0
religion,Cheondoist,Unitarian,1.0
religion,Cheondoist,Wiccan,1.0
religion,Cheondoist,Zoroastrian,1.0
religion,Cheondoist,agnostic,1.0
religion,Cheondoist,atheist,1.0
religion,Cheondoist,born-again,1.0
religion,Cheondoist,humanist,1.0
religion,Cheondoist,irreligious,1.0
religion,Cheondoist,religious,1.0
religion,Cheondoist,secular,1.0
religion,Cheondoist,spiritual,1.0
religion,Christian,Confucianist,1.0
religion,Christian,Conservative Jewish,0.9615384615384616
religion,Christian,Druze,1.0
religion,Christian,Evangelical,1.0
religion,Christian,Hasidic,0.6923076923076923
religion,Christian,Hindu,0.3076923076923077
religion,Christian,Jain,1.0
religion,Christian,Jehovah's Witness,0.7692307692307693
religion,Christian,Jewish,0.23076923076923078
religion,Christian,Lutheran,1.0
religion,Christian,Methodist,0.8461538461538461
religion,Christian,Mormon,1.0
religion,Christian,Muslim,0.8461538461538461
religion,Christian,Orthodox Jewish,0.8076923076923077
religion,Christian,Pagan,1.0
religion,Christian,Protestant,1.0
religion,Christian,Rasta,0.8846153846153846
religion,Christian,Rastafari,1.0
religion,Christian,Rastafarian,0.9615384615384616
religion,Christian,Reform Jewish,1.0
religion,Christian,Roman Catholic,0.8846153846153846
religion,Christian,Satanist,1.0
religion,Christian,Scientologist,1.0
religion,Christian,Sephardic Jewish,0.9230769230769231
religion,Christian,Seventh-Day Adventist,1.0
religion,Christian,Shia,1.0
religion,Christian,Shintoist,1.0
religion,Christian,Sikh,1.0
religion,Christian,Spiritualist,1.0
religion,Christian,Sunni,1.0
religion,Christian,Taoist,1.0
religion,Christian,Unitarian,1.0
religion,Christian,Wiccan,0.9230769230769231
religion,Christian,Zoroastrian,1.0
religion,Christian,agnostic,1.0
religion,Christian,atheist,1.0
religion,Christian,born-again,0.6923076923076923
religion,Christian,humanist,1.0
religion,Christian,irreligious,1.0
religion,Christian,religious,0.8076923076923077
religion,Christian,secular,1.0
religion,Christian,spiritual,0.9230769230769231
religion,Confucianist,Conservative Jewish,1.0
religion,Confucianist,Druze,0.7307692307692307
religion,Confucianist,Evangelical,0.6153846153846154
religion,Confucianist,Hasidic,1.0
religion,Confucianist,Hindu,1.0
religion,Confucianist,Jain,0.8461538461538461
religion,Confucianist,Jehovah's Witness,1.0
religion,Confucianist,Jewish,1.0
religion,Confucianist,Lutheran,0.8461538461538461
religion,Confucianist,Methodist,1.0
religion,Confucianist,Mormon,0.8461538461538461
religion,Confucianist,Muslim,1.0
religion,Confucianist,Orthodox Jewish,1.0
religion,Confucianist,Pagan,0.8076923076923077
religion,Confucianist,Protestant,1.0
religion,Confucianist,Rasta,0.9615384615384616
religion,Confucianist,Rastafari,0.5384615384615384
religion,Confucianist,Rastafarian,0.8846153846153846
religion,Confucianist,Reform Jewish,0.8461538461538461
religion,Confucianist,Roman Catholic,1.0
religion,Confucianist,Satanist,0.8846153846153846
religion,Confucianist,Scientologist,0.5769230769230769
religion,Confucianist,Sephardic Jewish,1.0
religion,Confucianist,Seventh-Day Adventist,0.9615384615384616
religion,Confucianist,Shia,0.6923076923076923
religion,Confucianist,Shintoist,0.6923076923076923
religion,Confucianist,Sikh,0.8461538461538461
religion,Confucianist,Spiritualist,0.9230769230769231
religion,Confucianist,Sunni,0.7307692307692307
religion,Confucianist,Taoist,0.5384615384615384
religion,Confucianist,Unitarian,0.7307692307692307
religion,Confucianist,Wiccan,1.0
religion,Confucianist,Zoroastrian,0.5
religion,Confucianist,agnostic,0.9230769230769231
religion,Confucianist,atheist,0.8846153846153846
religion,Confucianist,born-again,1.0
religion,Confucianist,humanist,0.8076923076923077
religion,Confucianist,irreligious,0.7692307692307693
religion,Confucianist,religious,1.0
religion,Confucianist,secular,0.9615384615384616
religion,Confucianist,spiritual,0.9615384615384616
religion,Conservative Jewish,Druze,1.0
religion,Conservative Jewish,Evangelical,1.0
religion,Conservative Jewish,Hasidic,0.8461538461538461
religion,Conservative Jewish,Hindu,1.0
religion,Conservative Jewish,Jain,1.0
religion,Conservative Jewish,Jehovah's Witness,0.9615384615384616
religion,Conservative Jewish,Jewish,1.0
religion,Conservative Jewish,Lutheran,1.0
religion,Conservative Jewish,Methodist,0.6153846153846154
religion,Conservative Jewish,Mormon,1.0
religion,Conservative Jewish,Muslim,0.8461538461538461
religion,Conservative Jewish,Orthodox Jewish,0.8461538461538461
religion,Conservative Jewish,Pagan,0.8846153846153846
religion,Conservative Jewish,Protestant,0.6923076923076923
religion,Conservative Jewish,Rasta,0.5384615384615384
religion,Conservative Jewish,Rastafari,1.0
religion,Conservative Jewish,Rastafarian,0.8076923076923077
religion,Conservative Jewish,Reform Jewish,1.0
religion,Conservative Jewish,Roman Catholic,0.9230769230769231
religion,Conservative Jewish,Satanist,0.5384615384615384
religion,Conservative Jewish,Scientologist,0.9615384615384616
religion,Conservative Jewish,Sephardic Jewish,0.5384615384615384
religion,Conservative Jewish,Seventh-Day Adventist,0.8076923076923077
religion,Conservative Jewish,Shia,1.0
religion,Conservative Jewish,Shintoist,1.0
religion,Conservative Jewish,Sikh,0.9615384615384616
religion,Conservative Jewish,Spiritualist,0.5
religion,Conservative Jewish,Sunni,1.0
religion,Conservative Jewish,Taoist,1.0
religion,Conservative Jewish,Unitarian,1.0
religion,Conservative Jewish,Wiccan,0.5384615384615384
religion,Conservative Jewish,Zoroastrian,1.0
religion,Conservative Jewish,agnostic,0.7307692307692307
religion,Conservative Jewish,atheist,0.9615384615384616
religion,Conservative Jewish,born-again,0.8076923076923077
religion,Conservative Jewish,humanist,0.9615384615384616
religion,Conservative Jewish,irreligious,0.8461538461538461
religion,Conservative Jewish,religious,0.7692307692307693
religion,Conservative Jewish,secular,0.46153846153846156
religion,Conservative Jewish,spiritual,0.6923076923076923
religion,Druze,Evangelical,0.6923076923076923
religion,Druze,Hasidic,1.0
religion,Druze,Hindu,1.0
religion,Druze,Jain,0.9615384615384616
religion,Druze,Jehovah's Witness,1.0
religion,Druze,Jewish,1.0
religion,Druze,Lutheran,0.8076923076923077
religion,Druze,Methodist,1.0
religion,Druze,Mormon,0.38461538461538464
religion,Druze,Muslim,1.0
religion,Druze,Orthodox Jewish,1.0
religion,Druze,Pagan,0.7307692307692307
religion,Druze,Protestant,1.0
religion,Druze,Rasta,1.0
religion,Druze,Rastafari,0.7307692307692307
religion,Druze,Rastafarian,0.7307692307692307
religion,Druze,Reform Jewish,0.7307692307692307
religion,Druze,Roman Catholic,1.0
religion,Druze,Satanist,0.9230769230769231
religion,Druze,Scientologist,0.5
religion,Druze,Sephardic Jewish,1.0
religion,Druze,Seventh-Day Adventist,0.9615384615384616
religion,Druze,Shia,0.9615384615384616
religion,Druze,Shintoist,0.46153846153846156
religion,Druze,Sikh,0.7692307692307693
religion,Druze,Spiritualist,0.8846153846153846
religion,Druze,Sunni,0.5769230769230769
religion,Druze,Taoist,0.4230769230769231
religion,Druze,Unitarian,0.6923076923076923
religion,Druze,Wiccan,1.0
religion,Druze,Zoroastrian,0.8076923076923077
religion,Druze,agnostic,0.8076923076923077
religion,Druze,atheist,0.7692307692307693
religion,Druze,born-again,1.0
religion,Druze,humanist,0.6538461538461539
religion,Druze,irreligious,0.8846153846153846
religion,Druze,religious,1.0
religion,Druze,secular,1.0
religion,Druze,spiritual,1.0
religion,Evangelical,Hasidic,1.0
religion,Evangelical,Hindu,1.0
religion,Evangelical,Jain,0.8076923076923077
religion,Evangelical,Jehovah's Witness,1.0
religion,Evangelical,Jewish,1.0
religion,Evangelical,Lutheran,0.23076923076923078
religion,Evangelical,Methodist,1.0
religion,Evangelical,Mormon,0.6923076923076923
religion,Evangelical,Muslim,1.0
religion,Evangelical,Orthodox Jewish,1.0
religion,Evangelical,Pagan,1.0
religion,Evangelical,Protestant,1.0
religion,Evangelical,Rasta,1.0
religion,Evangelical,Rastafari,0.4230769230769231
religion,Evangelical,Rastafarian,1.0
religion,Evangelical,Reform Jewish,0.8461538461538461
religion,Evangelical,Roman Catholic,1.0
religion,Evangelical,Satanist,1.0
religion,Evangelical,Scientologist,0.8076923076923077
religion,Evangelical,Sephardic Jewish,1.0
religion,Evangelical,Seventh-Day Adventist,0.9615384615384616
religion,Evangelical,Shia,0.5384615384615384
religion,Evangelical,Shintoist,0.7692307692307693
religion,Evangelical,Sikh,0.46153846153846156
religion,Evangelical,Spiritualist,0.9230769230769231
religion,Evangelical,Sunni,0.19230769230769232
religion,Evangelical,Taoist,0.46153846153846156
religion,Evangelical,Unitarian,0.9615384615384616
religion,Evangelical,Wiccan,1.0
religion,Evangelical,Zoroastrian,0.7307692307692307
religion,Evangelical,agnostic,0.9230769230769231
religion,Evangelical,atheist,0.9615384615384616
religion,Evangelical,born-again,1.0
religion,Evangelical,humanist,0.8846153846153846
religion,Evangelical,irreligious,1.0
religion,Evangelical,religious,1.0
religion,Evangelical,secular,1.0
religion,Evangelical,spiritual,1.0
religion,Hasidic,Hindu,0.6923076923076923
religion,Hasidic,Jain,1.0
religion,Hasidic,Jehovah's Witness,0.7307692307692307
religion,Hasidic,Jewish,0.6153846153846154
religion,Hasidic,Lutheran,1.0
religion,Hasidic,Methodist,0.7307692307692307
religion,Hasidic,Mormon,1.0
religion,Hasidic,Muslim,0.6153846153846154
religion,Hasidic,Orthodox Jewish,0.5384615384615384
religion,Hasidic,Pagan,1.0
religion,Hasidic,Protestant,0.7307692307692307
religion,Hasidic,Rasta,0.8076923076923077
religion,Hasidic,Rastafari,1.0
religion,Hasidic,Rastafarian,1.0
religion,Hasidic,Reform Jewish,1.0
religion,Hasidic,Roman Catholic,0.46153846153846156
religion,Hasidic,Satanist,1.0
religion,Hasidic,Scientologist,1.0
religion,Hasidic,Sephardic Jewish,0.8076923076923077
religion,Hasidic,Seventh-Day Adventist,0.9615384615384616
religion,Hasidic,Shia,1.0
religion,Hasidic,Shintoist,1.0
religion,Hasidic,Sikh,1.0
religion,Hasidic,Spiritualist,1.0
religion,Hasidic,Sunni,1.0
religion,Hasidic,Taoist,1.0
religion,Hasidic,Unitarian,1.0
religion,Hasidic,Wiccan,0.6153846153846154
religion,Hasidic,Zoroastrian,1.0
religion,Hasidic,agnostic,1.0
religion,Hasidic,atheist,0.9615384615384616
religion,Hasidic,born-again,0.6923076923076923
religion,Hasidic,humanist,1.0
religion,Hasidic,irreligious,0.9615384615384616
religion,Hasidic,religious,0.6153846153846154
religion,Hasidic,secular,0.8076923076923077
religion,Hasidic,spiritual,0.6538461538461539
religion,Hindu,Jain,1.0
religion,Hindu,Jehovah's Witness,0.7307692307692307
religion,Hindu,Jewish,0.15384615384615385
religion,Hindu,Lutheran,1.0
religion,Hindu,Methodist,1.0
religion,Hindu,Mormon,1.0
religion,Hindu,Muslim,0.6538461538461539
religion,Hindu,Orthodox Jewish,0.9230769230769231
religion,Hindu,Pagan,1.0
religion,Hindu,Protestant,1.0
religion,Hindu,Rasta,0.9615384615384616
religion,Hindu,Rastafari,1.0
religion,Hindu,Rastafarian,1.0
religion,Hindu,Reform Jewish,1.0
religion,Hindu,Roman Catholic,0.8461538461538461
religion,Hindu,Satanist,1.0
religion,Hindu,Scientologist,1.0
religion,Hindu,Sephardic Jewish,0.9230769230769231
religion,Hindu,Seventh-Day Adventist,0.9615384615384616
religion,Hindu,Shia,1.0
religion,Hindu,Shintoist,1.0
religion,Hindu,Sikh,1.0
religion,Hindu,Spiritualist,1.0
religion,Hindu,Sunni,1.0
religion,Hindu,Taoist,1.0
religion,Hindu,Unitarian,1.0
religion,Hindu,Wiccan,0.9230769230769231
religion,Hindu,Zoroastrian,1.0
religion,Hindu,agnostic,1.0
religion,Hindu,atheist,1.0
religion,Hindu,born-again,0.6538461538461539
religion,Hindu,humanist,1.0
religion,Hindu,irreligious,1.0
religion,Hindu,religious,0.9230769230769231
religion,Hindu,secular,1.0
religion,Hindu,spiritual,0.8846153846153846
religion,Jain,Jehovah's Witness,1.0
religion,Jain,Jewish,1.0
religion,Jain,Lutheran,0.7307692307692307
religion,Jain,Methodist,1.0
religion,Jain,Mormon,0.9615384615384616
religion,Jain,Muslim,1.0
religion,Jain,Orthodox Jewish,1.0
religion,Jain,Pagan,1.0
religion,Jain,Protestant,1.0
religion,Jain,Rasta,1.0
religion,Jain,Rastafari,0.8461538461538461
religion,Jain,Rastafarian,1.0
religion,Jain,Reform Jewish,0.8846153846153846
religion,Jain,Roman Catholic,1.0
religion,Jain,Satanist,1.0
religion,Jain,Scientologist,0.9615384615384616
religion,Jain,Sephardic Jewish,1.0
religion,Jain,Seventh-Day Adventist,1.0
religion,Jain,Shia,0.8461538461538461
religion,Jain,Shintoist,0.9615384615384616
religion,Jain,Sikh,0.9615384615384616
religion,Jain,Spiritualist,1.0
religion,Jain,Sunni,0.6538461538461539
religion,Jain,Taoist,0.8846153846153846
religion,Jain,Unitarian,1.0
religion,Jain,Wiccan,1.0
religion,Jain,Zoroastrian,0.7307692307692307
religion,Jain,agnostic,0.9615384615384616
religion,Jain,atheist,1.0
religion,Jain,born-again,1.0
religion,Jain,humanist,1.0
religion,Jain,irreligious,1.0
religion,Jain,religious,1.0
religion,Jain,secular,1.0
religion,Jain,spiritual,1.0
religion,Jehovah's Witness,Jewish,0.6923076923076923
religion,Jehovah's Witness,Lutheran,1.0
religion,Jehovah's Witness,Methodist,0.8846153846153846
religion,Jehovah's Witness,Mormon,1.0
religion,Jehovah's Witness,Muslim,0.8076923076923077
religion,Jehovah's Witness,Orthodox Jewish,0.8076923076923077
religion,Jehovah's Witness,Pagan,0.9615384615384616
religion,Jehovah's Witness,Protestant,0.8461538461538461
religion,Jehovah's Witness,Rasta,1.0
religion,Jehovah's Witness,Rastafari,1.0
religion,Jehovah's Witness,Rastafarian,1.0
religion,Jehovah's Witness,Reform Jewish,1.0
religion,Jehovah's Witness,Roman Catholic,0.8846153846153846
religion,Jehovah's Witness,Satanist,1.0
religion,Jehovah's Witness,Scientologist,1.0
religion,Jehovah's Witness,Sephardic Jewish,0.9615384615384616
religion,Jehovah's Witness,Seventh-Day Adventist,1.0
religion,Jehovah's Witness,Shia,1.0
religion,Jehovah's Witness,Shintoist,1.0
religion,Jehovah's Witness,Sikh,1.0
religion,Jehovah's Witness,Spiritualist,1.0
religion,Jehovah's Witness,Sunni,1.0
religion,Jehovah's Witness,Taoist,1.0
religion,Jehovah's Witness,Unitarian,1.0
religion,Jehovah's Witness,Wiccan,0.8846153846153846
religion,Jehovah's Witness,Zoroastrian,1.0
religion,Jehovah's Witness,agnostic,1.0
religion,Jehovah's Witness,atheist,1.0
religion,Jehovah's Witness,born-again,0.7692307692307693
religion,Jehovah's Witness,humanist,1.0
religion,Jehovah's Witness,irreligious,1.0
religion,Jehovah's Witness,religious,0.8846153846153846
religion,Jehovah's Witness,secular,0.8846153846153846
religion,Jehovah's Witness,spiritual,0.9230769230769231
religion,Jewish,Lutheran,1.0
religion,Jewish,Methodist,0.9615384615384616
religion,Jewish,Mormon,1.0
religion,Jewish,Muslim,0.6923076923076923
religion,Jewish,Orthodox Jewish,0.7307692307692307
religion,Jewish,Pagan,1.0
religion,Jewish,Protestant,1.0
religion,Jewish,Rasta,0.9230769230769231
religion,Jewish,Rastafari,1.0
religion,Jewish,Rastafarian,1.0
religion,Jewish,Reform Jewish,1.0
religion,Jewish,Roman Catholic,0.9230769230769231
religion,Jewish,Satanist,1.0
religion,Jewish,Scientologist,1.0
religion,Jewish,Sephardic Jewish,0.9230769230769231
religion,Jewish,Seventh-Day Adventist,0.9615384615384616
religion,Jewish,Shia,1.0
religion,Jewish,Shintoist,1.0
religion,Jewish,Sikh,1.0
religion,Jewish,Spiritualist,1.0
religion,Jewish,Sunni,1.0
